@relation 'housing_train-weka.filters.unsupervised.attribute.Remove-R1-2,16-weka.filters.unsupervised.attribute.NominalToBinary-R6-11-weka.filters.unsupervised.attribute.NumericToBinary-R6-11-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.NumericTransform-R4,5,15,16,17,18-Cjava.lang.Math-Mfloor-weka.filters.supervised.instance.SpreadSubsample-M3.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R4-13,15-18-weka.filters.unsupervised.attribute.NominalToBinary-R2-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute rent numeric
@attribute type=apartment numeric
@attribute type=townhouse numeric
@attribute type=house numeric
@attribute type=duplex numeric
@attribute type=manufactured numeric
@attribute type=condo numeric
@attribute type=loft numeric
@attribute type=flat numeric
@attribute type=cottage/cabin numeric
@attribute type=in-law numeric
@attribute type=land numeric
@attribute demand {yes,no}

@data
575,0,0,0,0,1,0,0,0,0,0,0,yes
2499,0,0,1,0,0,0,0,0,0,0,0,yes
799,1,0,0,0,0,0,0,0,0,0,0,yes
510,1,0,0,0,0,0,0,0,0,0,0,yes
1100,1,0,0,0,0,0,0,0,0,0,0,yes
585.129811,0,0,1,0,0,0,0,0,0,0,0,no
700,0,0,1,0,0,0,0,0,0,0,0,yes
1550,0,1,0,0,0,0,0,0,0,0,0,yes
525,1,0,0,0,0,0,0,0,0,0,0,yes
1595,1,0,0,0,0,0,0,0,0,0,0,yes
1275,1,0,0,0,0,0,0,0,0,0,0,yes
2460,1,0,0,0,0,0,0,0,0,0,0,yes
1045,0,0,1,0,0,0,0,0,0,0,0,yes
1175,1,0,0,0,0,0,0,0,0,0,0,yes
706.833217,0,0,1,0,0,0,0,0,0,0,0,no
579,1,0,0,0,0,0,0,0,0,0,0,yes
645,1,0,0,0,0,0,0,0,0,0,0,yes
645,1,0,0,0,0,0,0,0,0,0,0,yes
895,1,0,0,0,0,0,0,0,0,0,0,yes
1350,1,0,0,0,0,0,0,0,0,0,0,yes
1847.17037,0,0,1,0,0,0,0,0,0,0,0,no
864,1,0,0,0,0,0,0,0,0,0,0,yes
810,1,0,0,0,0,0,0,0,0,0,0,yes
550,1,0,0,0,0,0,0,0,0,0,0,yes
1550,1,0,0,0,0,0,0,0,0,0,0,yes
1500,0,0,1,0,0,0,0,0,0,0,0,yes
869.060273,0,0,1,0,0,0,0,0,0,0,0,no
815,1,0,0,0,0,0,0,0,0,0,0,yes
840,1,0,0,0,0,0,0,0,0,0,0,yes
1050,1,0,0,0,0,0,0,0,0,0,0,yes
725,0,0,0,1,0,0,0,0,0,0,0,yes
581.421101,0,0,1,0,0,0,0,0,0,0,0,no
1120,1,0,0,0,0,0,0,0,0,0,0,yes
550,1,0,0,0,0,0,0,0,0,0,0,yes
3300,1,0,0,0,0,0,0,0,0,0,0,yes
510,1,0,0,0,0,0,0,0,0,0,0,yes
925.046688,0,0,1,0,0,0,0,0,0,0,0,no
2514.024104,0,0,1,0,0,0,0,0,0,0,0,no
1703,1,0,0,0,0,0,0,0,0,0,0,yes
1695,1,0,0,0,0,0,0,0,0,0,0,yes
2500,0,0,1,0,0,0,0,0,0,0,0,no
625,1,0,0,0,0,0,0,0,0,0,0,yes
745,1,0,0,0,0,0,0,0,0,0,0,yes
935,0,0,0,1,0,0,0,0,0,0,0,yes
898,1,0,0,0,0,0,0,0,0,0,0,yes
1255,1,0,0,0,0,0,0,0,0,0,0,yes
865,1,0,0,0,0,0,0,0,0,0,0,yes
1117.450891,1,0,0,0,0,0,0,0,0,0,0,yes
675.693252,1,0,0,0,0,0,0,0,0,0,0,no
1302,1,0,0,0,0,0,0,0,0,0,0,yes
1095,1,0,0,0,0,0,0,0,0,0,0,yes
1350,1,0,0,0,0,0,0,0,0,0,0,no
1488,1,0,0,0,0,0,0,0,0,0,0,yes
660,1,0,0,0,0,0,0,0,0,0,0,yes
1025,1,0,0,0,0,0,0,0,0,0,0,yes
700,1,0,0,0,0,0,0,0,0,0,0,yes
890.694067,0,0,1,0,0,0,0,0,0,0,0,no
1300,1,0,0,0,0,0,0,0,0,0,0,yes
1480,1,0,0,0,0,0,0,0,0,0,0,yes
2450,1,0,0,0,0,0,0,0,0,0,0,yes
1049,1,0,0,0,0,0,0,0,0,0,0,yes
1025,1,0,0,0,0,0,0,0,0,0,0,no
725,1,0,0,0,0,0,0,0,0,0,0,yes
815,1,0,0,0,0,0,0,0,0,0,0,yes
1425,1,0,0,0,0,0,0,0,0,0,0,yes
1475,1,0,0,0,0,0,0,0,0,0,0,yes
799,1,0,0,0,0,0,0,0,0,0,0,yes
1024.985036,1,0,0,0,0,0,0,0,0,0,0,no
1820,1,0,0,0,0,0,0,0,0,0,0,yes
865,1,0,0,0,0,0,0,0,0,0,0,yes
700,0,0,1,0,0,0,0,0,0,0,0,yes
1907,1,0,0,0,0,0,0,0,0,0,0,yes
1399,1,0,0,0,0,0,0,0,0,0,0,yes
850,0,0,0,1,0,0,0,0,0,0,0,yes
1639,1,0,0,0,0,0,0,0,0,0,0,yes
820,1,0,0,0,0,0,0,0,0,0,0,yes
800,0,0,1,0,0,0,0,0,0,0,0,no
2272,1,0,0,0,0,0,0,0,0,0,0,yes
729,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
775,1,0,0,0,0,0,0,0,0,0,0,yes
975,1,0,0,0,0,0,0,0,0,0,0,yes
1925,1,0,0,0,0,0,0,0,0,0,0,yes
1353,1,0,0,0,0,0,0,0,0,0,0,yes
1301.763486,0,0,1,0,0,0,0,0,0,0,0,no
2300,1,0,0,0,0,0,0,0,0,0,0,no
1045,1,0,0,0,0,0,0,0,0,0,0,no
645,1,0,0,0,0,0,0,0,0,0,0,yes
1213.091589,0,0,1,0,0,0,0,0,0,0,0,no
529,0,0,0,0,1,0,0,0,0,0,0,yes
1594.45576,0,0,1,0,0,0,0,0,0,0,0,no
2170,1,0,0,0,0,0,0,0,0,0,0,yes
965,1,0,0,0,0,0,0,0,0,0,0,yes
922,1,0,0,0,0,0,0,0,0,0,0,yes
3125,1,0,0,0,0,0,0,0,0,0,0,yes
750,0,0,0,0,0,0,0,0,0,1,0,yes
920,1,0,0,0,0,0,0,0,0,0,0,yes
893,1,0,0,0,0,0,0,0,0,0,0,yes
1175,1,0,0,0,0,0,0,0,0,0,0,yes
1500,0,0,0,0,0,1,0,0,0,0,0,yes
939,1,0,0,0,0,0,0,0,0,0,0,yes
850,0,0,1,0,0,0,0,0,0,0,0,yes
2656.713764,0,0,1,0,0,0,0,0,0,0,0,no
799,1,0,0,0,0,0,0,0,0,0,0,yes
1500,0,0,1,0,0,0,0,0,0,0,0,no
1510,1,0,0,0,0,0,0,0,0,0,0,yes
945,1,0,0,0,0,0,0,0,0,0,0,yes
1150,1,0,0,0,0,0,0,0,0,0,0,yes
1825,1,0,0,0,0,0,0,0,0,0,0,yes
1498.345727,0,0,1,0,0,0,0,0,0,0,0,no
2528.705462,0,0,1,0,0,0,0,0,0,0,0,no
950,1,0,0,0,0,0,0,0,0,0,0,yes
1360,1,0,0,0,0,0,0,0,0,0,0,yes
1125,1,0,0,0,0,0,0,0,0,0,0,yes
1350,0,0,1,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,no
1368.091188,0,0,1,0,0,0,0,0,0,0,0,no
982.370032,0,0,1,0,0,0,0,0,0,0,0,no
1090.929167,1,0,0,0,0,0,0,0,0,0,0,yes
2245,0,1,0,0,0,0,0,0,0,0,0,no
995,0,1,0,0,0,0,0,0,0,0,0,yes
695,1,0,0,0,0,0,0,0,0,0,0,yes
855,1,0,0,0,0,0,0,0,0,0,0,yes
550,1,0,0,0,0,0,0,0,0,0,0,yes
1750,1,0,0,0,0,0,0,0,0,0,0,yes
1536,1,0,0,0,0,0,0,0,0,0,0,yes
850,1,0,0,0,0,0,0,0,0,0,0,yes
1050,0,0,0,1,0,0,0,0,0,0,0,yes
2195.862372,0,0,1,0,0,0,0,0,0,0,0,no
1095,1,0,0,0,0,0,0,0,0,0,0,yes
589,1,0,0,0,0,0,0,0,0,0,0,yes
1150,1,0,0,0,0,0,0,0,0,0,0,yes
1215,1,0,0,0,0,0,0,0,0,0,0,yes
1250,0,0,1,0,0,0,0,0,0,0,0,no
932,1,0,0,0,0,0,0,0,0,0,0,yes
2267.640614,0,0,1,0,0,0,0,0,0,0,0,no
1809,1,0,0,0,0,0,0,0,0,0,0,yes
1205,1,0,0,0,0,0,0,0,0,0,0,yes
4750,0,1,0,0,0,0,0,0,0,0,0,yes
860,1,0,0,0,0,0,0,0,0,0,0,yes
2170,1,0,0,0,0,0,0,0,0,0,0,yes
1095,1,0,0,0,0,0,0,0,0,0,0,yes
1366.048182,0,0,1,0,0,0,0,0,0,0,0,no
2950,0,0,0,0,0,0,1,0,0,0,0,yes
1210.895641,0,0,1,0,0,0,0,0,0,0,0,no
1500,1,0,0,0,0,0,0,0,0,0,0,yes
1937.6026,0,0,1,0,0,0,0,0,0,0,0,no
1899,1,0,0,0,0,0,0,0,0,0,0,yes
2595,1,0,0,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,no
1693,1,0,0,0,0,0,0,0,0,0,0,yes
1435,1,0,0,0,0,0,0,0,0,0,0,yes
1200,1,0,0,0,0,0,0,0,0,0,0,yes
648,1,0,0,0,0,0,0,0,0,0,0,yes
1400,0,0,1,0,0,0,0,0,0,0,0,yes
759,1,0,0,0,0,0,0,0,0,0,0,yes
1800,0,1,0,0,0,0,0,0,0,0,0,no
849,1,0,0,0,0,0,0,0,0,0,0,yes
2025,1,0,0,0,0,0,0,0,0,0,0,yes
2984.862782,0,1,0,0,0,0,0,0,0,0,0,no
820,1,0,0,0,0,0,0,0,0,0,0,yes
1975,1,0,0,0,0,0,0,0,0,0,0,yes
1800,0,0,1,0,0,0,0,0,0,0,0,no
1695,0,0,1,0,0,0,0,0,0,0,0,no
1375.412491,0,0,1,0,0,0,0,0,0,0,0,no
1320,1,0,0,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
1105,1,0,0,0,0,0,0,0,0,0,0,yes
875,1,0,0,0,0,0,0,0,0,0,0,yes
1725,1,0,0,0,0,0,0,0,0,0,0,no
1120,1,0,0,0,0,0,0,0,0,0,0,yes
1495,1,0,0,0,0,0,0,0,0,0,0,yes
10231.798588,0,0,1,0,0,0,0,0,0,0,0,no
749,1,0,0,0,0,0,0,0,0,0,0,yes
2772,1,0,0,0,0,0,0,0,0,0,0,yes
1450,1,0,0,0,0,0,0,0,0,0,0,yes
1120,1,0,0,0,0,0,0,0,0,0,0,yes
1377,1,0,0,0,0,0,0,0,0,0,0,yes
1065,1,0,0,0,0,0,0,0,0,0,0,yes
1369,1,0,0,0,0,0,0,0,0,0,0,yes
690,1,0,0,0,0,0,0,0,0,0,0,yes
1171.15307,1,0,0,0,0,0,0,0,0,0,0,no
3095,1,0,0,0,0,0,0,0,0,0,0,yes
880,1,0,0,0,0,0,0,0,0,0,0,yes
910,1,0,0,0,0,0,0,0,0,0,0,yes
876,1,0,0,0,0,0,0,0,0,0,0,yes
709.410521,0,0,1,0,0,0,0,0,0,0,0,no
1650,0,0,1,0,0,0,0,0,0,0,0,yes
1289,1,0,0,0,0,0,0,0,0,0,0,yes
1235,1,0,0,0,0,0,0,0,0,0,0,yes
1035,1,0,0,0,0,0,0,0,0,0,0,yes
775,1,0,0,0,0,0,0,0,0,0,0,yes
950,1,0,0,0,0,0,0,0,0,0,0,yes
2250,1,0,0,0,0,0,0,0,0,0,0,yes
1289,1,0,0,0,0,0,0,0,0,0,0,yes
1871.956014,0,0,1,0,0,0,0,0,0,0,0,no
400,1,0,0,0,0,0,0,0,0,0,0,yes
795,1,0,0,0,0,0,0,0,0,0,0,yes
979,1,0,0,0,0,0,0,0,0,0,0,yes
1144,1,0,0,0,0,0,0,0,0,0,0,yes
1849.036709,0,0,1,0,0,0,0,0,0,0,0,no
1205,1,0,0,0,0,0,0,0,0,0,0,yes
1369,1,0,0,0,0,0,0,0,0,0,0,yes
750,0,0,1,0,0,0,0,0,0,0,0,yes
4100,0,0,1,0,0,0,0,0,0,0,0,no
585,1,0,0,0,0,0,0,0,0,0,0,no
900,1,0,0,0,0,0,0,0,0,0,0,yes
3799.80752,0,0,1,0,0,0,0,0,0,0,0,no
375,0,0,1,0,0,0,0,0,0,0,0,yes
1495,1,0,0,0,0,0,0,0,0,0,0,yes
668,1,0,0,0,0,0,0,0,0,0,0,yes
1150.832227,0,0,1,0,0,0,0,0,0,0,0,no
769,1,0,0,0,0,0,0,0,0,0,0,yes
1980,1,0,0,0,0,0,0,0,0,0,0,yes
900,1,0,0,0,0,0,0,0,0,0,0,yes
2697.401866,0,0,1,0,0,0,0,0,0,0,0,no
835,1,0,0,0,0,0,0,0,0,0,0,yes
1000,0,0,0,0,0,1,0,0,0,0,0,yes
1500,0,0,0,0,1,0,0,0,0,0,0,yes
1052.044727,1,0,0,0,0,0,0,0,0,0,0,no
970,1,0,0,0,0,0,0,0,0,0,0,yes
1150,1,0,0,0,0,0,0,0,0,0,0,yes
2195,1,0,0,0,0,0,0,0,0,0,0,yes
1184.112915,0,0,1,0,0,0,0,0,0,0,0,no
1205,1,0,0,0,0,0,0,0,0,0,0,yes
1025,1,0,0,0,0,0,0,0,0,0,0,yes
1050,1,0,0,0,0,0,0,0,0,0,0,no
1021.620385,0,0,1,0,0,0,0,0,0,0,0,no
1996.201522,0,0,1,0,0,0,0,0,0,0,0,no
1500,1,0,0,0,0,0,0,0,0,0,0,yes
5429.775094,0,0,1,0,0,0,0,0,0,0,0,no
850,0,0,1,0,0,0,0,0,0,0,0,no
1100,1,0,0,0,0,0,0,0,0,0,0,yes
1200,0,1,0,0,0,0,0,0,0,0,0,yes
975,1,0,0,0,0,0,0,0,0,0,0,yes
1004,1,0,0,0,0,0,0,0,0,0,0,yes
4268.467743,0,0,1,0,0,0,0,0,0,0,0,no
730,1,0,0,0,0,0,0,0,0,0,0,yes
1050,0,0,1,0,0,0,0,0,0,0,0,no
650,1,0,0,0,0,0,0,0,0,0,0,yes
1481.935248,0,0,1,0,0,0,0,0,0,0,0,no
640,1,0,0,0,0,0,0,0,0,0,0,yes
880,1,0,0,0,0,0,0,0,0,0,0,yes
1973,1,0,0,0,0,0,0,0,0,0,0,yes
760,1,0,0,0,0,0,0,0,0,0,0,yes
1755.172973,0,0,1,0,0,0,0,0,0,0,0,no
1725,1,0,0,0,0,0,0,0,0,0,0,no
665,1,0,0,0,0,0,0,0,0,0,0,yes
712,1,0,0,0,0,0,0,0,0,0,0,yes
3147.213219,0,0,1,0,0,0,0,0,0,0,0,no
629.394446,1,0,0,0,0,0,0,0,0,0,0,no
1350,1,0,0,0,0,0,0,0,0,0,0,yes
920,1,0,0,0,0,0,0,0,0,0,0,yes
1350,0,0,1,0,0,0,0,0,0,0,0,yes
870,1,0,0,0,0,0,0,0,0,0,0,yes
1400,1,0,0,0,0,0,0,0,0,0,0,yes
862.343949,0,0,1,0,0,0,0,0,0,0,0,no
5500,0,0,1,0,0,0,0,0,0,0,0,no
1130,1,0,0,0,0,0,0,0,0,0,0,yes
745,1,0,0,0,0,0,0,0,0,0,0,yes
1505,1,0,0,0,0,0,0,0,0,0,0,yes
1120,1,0,0,0,0,0,0,0,0,0,0,yes
1450,1,0,0,0,0,0,0,0,0,0,0,yes
675,1,0,0,0,0,0,0,0,0,0,0,yes
1160,0,0,1,0,0,0,0,0,0,0,0,yes
1887.926404,0,0,1,0,0,0,0,0,0,0,0,no
3341,1,0,0,0,0,0,0,0,0,0,0,yes
1504,1,0,0,0,0,0,0,0,0,0,0,yes
986.058937,0,0,1,0,0,0,0,0,0,0,0,no
710,1,0,0,0,0,0,0,0,0,0,0,yes
3200,1,0,0,0,0,0,0,0,0,0,0,yes
4000,0,0,1,0,0,0,0,0,0,0,0,no
2000,0,0,1,0,0,0,0,0,0,0,0,yes
1518.115121,0,0,1,0,0,0,0,0,0,0,0,no
820,1,0,0,0,0,0,0,0,0,0,0,yes
535,0,0,1,0,0,0,0,0,0,0,0,no
1090,1,0,0,0,0,0,0,0,0,0,0,yes
1699,1,0,0,0,0,0,0,0,0,0,0,yes
2500,0,0,1,0,0,0,0,0,0,0,0,yes
1250,0,0,1,0,0,0,0,0,0,0,0,no
1798.742512,0,1,0,0,0,0,0,0,0,0,0,no
1005,1,0,0,0,0,0,0,0,0,0,0,yes
890,1,0,0,0,0,0,0,0,0,0,0,yes
1325,1,0,0,0,0,0,0,0,0,0,0,yes
1279.096095,0,0,1,0,0,0,0,0,0,0,0,no
1795,1,0,0,0,0,0,0,0,0,0,0,yes
810,1,0,0,0,0,0,0,0,0,0,0,yes
1595.369778,0,0,1,0,0,0,0,0,0,0,0,no
945.640066,0,0,1,0,0,0,0,0,0,0,0,no
1995,1,0,0,0,0,0,0,0,0,0,0,yes
1225.646769,0,0,1,0,0,0,0,0,0,0,0,no
759,1,0,0,0,0,0,0,0,0,0,0,yes
800,1,0,0,0,0,0,0,0,0,0,0,yes
1095,1,0,0,0,0,0,0,0,0,0,0,yes
1695,0,0,1,0,0,0,0,0,0,0,0,no
1079,1,0,0,0,0,0,0,0,0,0,0,yes
1050,0,0,1,0,0,0,0,0,0,0,0,no
559,1,0,0,0,0,0,0,0,0,0,0,no
2489.380719,0,0,1,0,0,0,0,0,0,0,0,no
269,1,0,0,0,0,0,0,0,0,0,0,yes
614.822076,1,0,0,0,0,0,0,0,0,0,0,no
1691,1,0,0,0,0,0,0,0,0,0,0,yes
888,1,0,0,0,0,0,0,0,0,0,0,yes
1000,0,0,0,0,1,0,0,0,0,0,0,no
1135,1,0,0,0,0,0,0,0,0,0,0,yes
2100,1,0,0,0,0,0,0,0,0,0,0,yes
1220,1,0,0,0,0,0,0,0,0,0,0,yes
2945.963541,0,0,1,0,0,0,0,0,0,0,0,no
2197.165534,1,0,0,0,0,0,0,0,0,0,0,no
1308.923467,0,0,1,0,0,0,0,0,0,0,0,no
990,1,0,0,0,0,0,0,0,0,0,0,yes
909.499075,0,0,1,0,0,0,0,0,0,0,0,no
2565,1,0,0,0,0,0,0,0,0,0,0,yes
548,0,0,1,0,0,0,0,0,0,0,0,no
1875,1,0,0,0,0,0,0,0,0,0,0,yes
1806,1,0,0,0,0,0,0,0,0,0,0,yes
1395,0,1,0,0,0,0,0,0,0,0,0,yes
495,0,0,0,1,0,0,0,0,0,0,0,yes
1515,1,0,0,0,0,0,0,0,0,0,0,yes
1110,1,0,0,0,0,0,0,0,0,0,0,yes
4453.043743,0,0,1,0,0,0,0,0,0,0,0,no
973,1,0,0,0,0,0,0,0,0,0,0,yes
1500,1,0,0,0,0,0,0,0,0,0,0,yes
3096,1,0,0,0,0,0,0,0,0,0,0,yes
1500,0,0,1,0,0,0,0,0,0,0,0,yes
1565,1,0,0,0,0,0,0,0,0,0,0,yes
3158,1,0,0,0,0,0,0,0,0,0,0,yes
1015,1,0,0,0,0,0,0,0,0,0,0,yes
2410,0,0,1,0,0,0,0,0,0,0,0,no
862.833068,1,0,0,0,0,0,0,0,0,0,0,no
6500,0,0,1,0,0,0,0,0,0,0,0,no
1044.304484,1,0,0,0,0,0,0,0,0,0,0,no
920,1,0,0,0,0,0,0,0,0,0,0,yes
1146.129048,0,0,1,0,0,0,0,0,0,0,0,no
2573.340094,0,0,1,0,0,0,0,0,0,0,0,no
805,1,0,0,0,0,0,0,0,0,0,0,yes
550,1,0,0,0,0,0,0,0,0,0,0,yes
1132,1,0,0,0,0,0,0,0,0,0,0,yes
1375,1,0,0,0,0,0,0,0,0,0,0,yes
1000,0,0,1,0,0,0,0,0,0,0,0,yes
1289,1,0,0,0,0,0,0,0,0,0,0,yes
1345,0,0,1,0,0,0,0,0,0,0,0,yes
1849.224129,0,0,1,0,0,0,0,0,0,0,0,no
1425,1,0,0,0,0,0,0,0,0,0,0,yes
1205,1,0,0,0,0,0,0,0,0,0,0,yes
2206.07783,0,0,1,0,0,0,0,0,0,0,0,no
855,1,0,0,0,0,0,0,0,0,0,0,yes
3263.296057,1,0,0,0,0,0,0,0,0,0,0,no
632.568455,1,0,0,0,0,0,0,0,0,0,0,no
1600,1,0,0,0,0,0,0,0,0,0,0,no
740,0,0,1,0,0,0,0,0,0,0,0,yes
525,0,0,0,0,1,0,0,0,0,0,0,yes
2124,1,0,0,0,0,0,0,0,0,0,0,yes
750,0,0,0,1,0,0,0,0,0,0,0,yes
2200,0,0,1,0,0,0,0,0,0,0,0,no
1002,1,0,0,0,0,0,0,0,0,0,0,no
1025,1,0,0,0,0,0,0,0,0,0,0,yes
1851.83184,0,0,1,0,0,0,0,0,0,0,0,no
3114.658021,0,0,1,0,0,0,0,0,0,0,0,no
1199,1,0,0,0,0,0,0,0,0,0,0,yes
888,1,0,0,0,0,0,0,0,0,0,0,yes
750,1,0,0,0,0,0,0,0,0,0,0,yes
660,1,0,0,0,0,0,0,0,0,0,0,yes
945,1,0,0,0,0,0,0,0,0,0,0,yes
949,1,0,0,0,0,0,0,0,0,0,0,yes
1030,1,0,0,0,0,0,0,0,0,0,0,yes
1720,1,0,0,0,0,0,0,0,0,0,0,yes
510,0,0,1,0,0,0,0,0,0,0,0,yes
1960.224829,0,0,1,0,0,0,0,0,0,0,0,no
1695,0,0,1,0,0,0,0,0,0,0,0,no
900,0,0,1,0,0,0,0,0,0,0,0,no
2575,0,1,0,0,0,0,0,0,0,0,0,no
1797.098642,0,0,1,0,0,0,0,0,0,0,0,no
1790,0,0,1,0,0,0,0,0,0,0,0,no
783.558097,0,0,1,0,0,0,0,0,0,0,0,no
1389,1,0,0,0,0,0,0,0,0,0,0,yes
847,1,0,0,0,0,0,0,0,0,0,0,yes
1195,1,0,0,0,0,0,0,0,0,0,0,yes
1125,1,0,0,0,0,0,0,0,0,0,0,yes
5500,0,0,1,0,0,0,0,0,0,0,0,no
960,1,0,0,0,0,0,0,0,0,0,0,yes
699,1,0,0,0,0,0,0,0,0,0,0,yes
1155,1,0,0,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
885,1,0,0,0,0,0,0,0,0,0,0,yes
2497.311834,0,0,1,0,0,0,0,0,0,0,0,no
2090,1,0,0,0,0,0,0,0,0,0,0,yes
1225,1,0,0,0,0,0,0,0,0,0,0,yes
1694,1,0,0,0,0,0,0,0,0,0,0,yes
960,1,0,0,0,0,0,0,0,0,0,0,yes
1250,1,0,0,0,0,0,0,0,0,0,0,yes
650,1,0,0,0,0,0,0,0,0,0,0,yes
1519,1,0,0,0,0,0,0,0,0,0,0,yes
600,0,0,0,1,0,0,0,0,0,0,0,yes
1089,1,0,0,0,0,0,0,0,0,0,0,yes
325,1,0,0,0,0,0,0,0,0,0,0,yes
2205.172035,0,0,1,0,0,0,0,0,0,0,0,no
2768.395259,0,0,1,0,0,0,0,0,0,0,0,no
679,1,0,0,0,0,0,0,0,0,0,0,yes
835,0,0,1,0,0,0,0,0,0,0,0,yes
795,1,0,0,0,0,0,0,0,0,0,0,yes
3500,0,0,1,0,0,0,0,0,0,0,0,yes
575,1,0,0,0,0,0,0,0,0,0,0,yes
849,1,0,0,0,0,0,0,0,0,0,0,yes
1850,0,0,1,0,0,0,0,0,0,0,0,yes
749,1,0,0,0,0,0,0,0,0,0,0,yes
1250,1,0,0,0,0,0,0,0,0,0,0,yes
2162,1,0,0,0,0,0,0,0,0,0,0,yes
1250,1,0,0,0,0,0,0,0,0,0,0,yes
1025,1,0,0,0,0,0,0,0,0,0,0,yes
1620,1,0,0,0,0,0,0,0,0,0,0,yes
1325,1,0,0,0,0,0,0,0,0,0,0,yes
1599.648327,0,0,1,0,0,0,0,0,0,0,0,no
1275,1,0,0,0,0,0,0,0,0,0,0,yes
1195,0,0,0,1,0,0,0,0,0,0,0,yes
1399,1,0,0,0,0,0,0,0,0,0,0,yes
1025,0,1,0,0,0,0,0,0,0,0,0,yes
1052.90902,1,0,0,0,0,0,0,0,0,0,0,no
1065,1,0,0,0,0,0,0,0,0,0,0,yes
920,1,0,0,0,0,0,0,0,0,0,0,yes
1495,0,0,1,0,0,0,0,0,0,0,0,yes
2050,0,0,1,0,0,0,0,0,0,0,0,yes
2409,1,0,0,0,0,0,0,0,0,0,0,yes
580,1,0,0,0,0,0,0,0,0,0,0,yes
1628,1,0,0,0,0,0,0,0,0,0,0,yes
499,1,0,0,0,0,0,0,0,0,0,0,yes
1400,1,0,0,0,0,0,0,0,0,0,0,yes
1480,1,0,0,0,0,0,0,0,0,0,0,yes
1205,1,0,0,0,0,0,0,0,0,0,0,yes
850,1,0,0,0,0,0,0,0,0,0,0,yes
1180,1,0,0,0,0,0,0,0,0,0,0,yes
899,1,0,0,0,0,0,0,0,0,0,0,yes
749,1,0,0,0,0,0,0,0,0,0,0,yes
883.565821,1,0,0,0,0,0,0,0,0,0,0,yes
898.903487,0,0,1,0,0,0,0,0,0,0,0,no
800,1,0,0,0,0,0,0,0,0,0,0,yes
949.230547,1,0,0,0,0,0,0,0,0,0,0,no
1800,1,0,0,0,0,0,0,0,0,0,0,yes
510,1,0,0,0,0,0,0,0,0,0,0,yes
1029,1,0,0,0,0,0,0,0,0,0,0,yes
775,1,0,0,0,0,0,0,0,0,0,0,yes
898,1,0,0,0,0,0,0,0,0,0,0,yes
510,0,0,1,0,0,0,0,0,0,0,0,yes
1026.106243,0,0,1,0,0,0,0,0,0,0,0,no
675,0,0,0,0,1,0,0,0,0,0,0,yes
2270,0,0,1,0,0,0,0,0,0,0,0,yes
630,1,0,0,0,0,0,0,0,0,0,0,yes
1550,0,0,0,0,1,0,0,0,0,0,0,yes
770,1,0,0,0,0,0,0,0,0,0,0,yes
1545,1,0,0,0,0,0,0,0,0,0,0,yes
629,1,0,0,0,0,0,0,0,0,0,0,yes
530,0,0,1,0,0,0,0,0,0,0,0,yes
2915,1,0,0,0,0,0,0,0,0,0,0,yes
1195,1,0,0,0,0,0,0,0,0,0,0,yes
1894,1,0,0,0,0,0,0,0,0,0,0,yes
800,0,0,0,0,0,0,0,0,0,1,0,yes
1133.908395,0,0,1,0,0,0,0,0,0,0,0,no
1000,0,0,1,0,0,0,0,0,0,0,0,yes
2220,0,0,1,0,0,0,0,0,0,0,0,yes
1025,1,0,0,0,0,0,0,0,0,0,0,yes
1275,1,0,0,0,0,0,0,0,0,0,0,yes
1610,1,0,0,0,0,0,0,0,0,0,0,yes
760,1,0,0,0,0,0,0,0,0,0,0,yes
1125.19592,0,0,1,0,0,0,0,0,0,0,0,no
2145,1,0,0,0,0,0,0,0,0,0,0,yes
600,1,0,0,0,0,0,0,0,0,0,0,yes
1750,1,0,0,0,0,0,0,0,0,0,0,yes
1167.158426,0,0,1,0,0,0,0,0,0,0,0,no
2004,1,0,0,0,0,0,0,0,0,0,0,yes
2162.397288,0,0,1,0,0,0,0,0,0,0,0,no
2325,1,0,0,0,0,0,0,0,0,0,0,yes
2199.349113,0,0,1,0,0,0,0,0,0,0,0,no
1764,1,0,0,0,0,0,0,0,0,0,0,yes
1765,1,0,0,0,0,0,0,0,0,0,0,yes
995,1,0,0,0,0,0,0,0,0,0,0,yes
820,1,0,0,0,0,0,0,0,0,0,0,yes
1270,1,0,0,0,0,0,0,0,0,0,0,yes
1320,1,0,0,0,0,0,0,0,0,0,0,yes
1320,1,0,0,0,0,0,0,0,0,0,0,yes
1005,1,0,0,0,0,0,0,0,0,0,0,yes
1005,1,0,0,0,0,0,0,0,0,0,0,yes
