@relation 'housing_train-weka.filters.unsupervised.attribute.Remove-R1-2,16-weka.filters.unsupervised.attribute.NominalToBinary-R6-11-weka.filters.unsupervised.attribute.NumericToBinary-R6-11-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.NumericTransform-R4,5,15,16,17,18-Cjava.lang.Math-Mfloor-weka.filters.supervised.instance.SpreadSubsample-M3.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42'

@attribute rent numeric
@attribute type {apartment,townhouse,house,duplex,manufactured,condo,loft,flat,cottage/cabin,in-law,land}
@attribute sqfeet numeric
@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute cats_allowed {0,1}
@attribute dogs_allowed {0,1}
@attribute smoking_allowed {0,1}
@attribute wheelchair_access {0,1}
@attribute electric_vehicle_charge {0,1}
@attribute comes_furnished {0,1}
@attribute laundry_options {'laundry in bldg','w/d in unit','w/d hookups','laundry on site','no laundry on site'}
@attribute parking_options {'off-street parking','attached garage','detached garage',carport,'street parking','valet parking','no parking'}
@attribute price_per_sqft numeric
@attribute pet_friendly_score numeric
@attribute accessibility_score numeric
@attribute total_rooms numeric
@attribute description numeric
@attribute demand {yes,no}

@data
1105,apartment,916,2,1,1,1,1,0,0,0,'w/d in unit',carport,1.206332,2,0,3,138,yes
875,apartment,1057,2,2,0,0,1,0,0,0,'w/d in unit',?,0.827815,0,0,4,89,yes
1725,apartment,1710,4,2,1,1,0,0,0,0,'w/d in unit','detached garage',1.008772,2,0,6,175,no
1120,apartment,1253,2,2,1,1,1,0,0,0,'w/d in unit','detached garage',0.893855,2,0,4,147,yes
1495,apartment,500,1,0,1,1,1,0,0,0,'laundry in bldg',?,2.99,2,0,1,30,yes
10231.798588,house,3158.238373,4,4,1,1,1,0,0,0,'w/d in unit','attached garage',2.714581,1,0,8,195,no
749,apartment,673,1,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1.112927,2,0,2,450,yes
2772,apartment,720,1,1,1,1,0,1,1,0,'w/d in unit','detached garage',3.85,2,2,2,291,yes
1450,apartment,1213,3,2,0,0,1,0,0,0,'w/d in unit',?,1.195383,0,0,5,275,yes
1120,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1.018182,2,0,4,132,yes
1377,apartment,924,2,1,1,1,1,0,0,0,'laundry on site',carport,1.49026,2,0,3,157,yes
1065,apartment,600,1,1,0,0,1,0,0,0,?,?,1.775,0,0,2,236,yes
1369,apartment,821,2,2,1,1,0,0,0,0,'laundry in bldg',?,1.667479,2,0,4,288,yes
690,apartment,567,1,1,1,1,1,1,0,0,'laundry in bldg','off-street parking',1.216931,2,1,2,190,yes
1171.15307,apartment,1066.245211,3,2,1,1,0,0,0,0,'w/d in unit','off-street parking',1.080147,2,0,6,193,no
3095,apartment,1281,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',2.416081,2,0,4,253,yes
880,apartment,800,1,1,0,0,1,0,0,0,'laundry on site',carport,1.1,0,0,2,294,yes
910,apartment,915,1,1,1,1,1,0,0,0,'laundry on site',carport,0.994536,2,0,2,104,yes
876,apartment,1073,2,2,1,1,1,0,0,0,?,?,0.816403,2,0,4,148,yes
709.410521,house,3005.067252,5,3,0,0,1,0,0,0,'laundry in bldg','off-street parking',0.231572,0,0,9,815,no
1650,house,1834,3,2,1,1,0,0,0,0,'w/d hookups','detached garage',0.899673,2,0,5,21,yes
1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1.171818,2,1,5,109,yes
1235,apartment,1396,3,0,1,1,1,0,0,0,?,?,0.88467,2,0,3,254,yes
1035,apartment,1050,2,1,0,0,1,0,0,0,'laundry on site',carport,0.985714,0,0,3,316,yes
775,apartment,704,1,1,1,1,0,0,0,0,'w/d hookups',carport,1.100852,2,0,2,252,yes
950,apartment,1200,3,1,0,0,1,0,0,0,'w/d hookups','off-street parking',0.791667,0,0,4,53,yes
2250,apartment,2600,3,3,0,0,0,0,0,0,'w/d in unit','attached garage',0.865385,0,0,6,172,yes
1289,apartment,1100,3,2,1,1,1,1,0,0,'w/d in unit',carport,1.171818,2,1,5,109,yes
1871.956014,house,3415.677396,4,3,0,0,1,0,0,0,'w/d hookups','attached garage',0.553729,0,0,7,62,no
400,apartment,200,1,1,0,0,1,0,0,1,'laundry on site','off-street parking',2,0,0,2,86,yes
795,apartment,940,2,1,0,0,0,0,0,0,?,?,0.845745,0,0,3,118,yes
979,apartment,889,2,2,1,1,1,0,0,0,'w/d hookups',?,1.101237,2,0,4,117,yes
1144,apartment,1178,2,2,1,1,1,0,0,0,'w/d hookups','off-street parking',0.971138,2,0,4,392,yes
1849.036709,house,1973.842991,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.945391,1,0,6,72,no
1205,apartment,1254,3,2,0,0,1,0,0,0,'w/d hookups','detached garage',0.960925,0,0,5,218,yes
1369,apartment,618,1,1,1,1,0,1,0,0,'w/d hookups',carport,2.21521,2,1,2,188,yes
750,house,1500,3,1,0,0,1,0,0,0,'w/d in unit',?,0.5,0,0,4,33,yes
4100,house,3160,4,3,0,1,1,0,0,0,'w/d in unit','attached garage',1.297468,1,0,7,212,no
585,apartment,1330,4,4,0,0,1,0,0,0,'w/d in unit','off-street parking',0.43985,0,0,8,329,no
900,apartment,745,1,1,0,0,1,0,0,0,'laundry on site',?,1.208054,0,0,2,135,yes
3799.80752,house,2014.114216,4,2,1,0,1,0,0,0,'w/d in unit','off-street parking',1.892352,0,0,6,52,no
375,house,790,2,1,0,0,1,0,0,0,?,?,0.474684,0,0,3,50,yes
1495,apartment,740,1,1,0,0,1,0,0,0,?,?,2.02027,0,0,2,298,yes
668,apartment,714,1,1,0,0,0,0,0,0,?,?,0.935574,0,0,2,144,yes
1150.832227,house,1412.375081,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.823585,1,0,6,48,no
769,apartment,880,2,1,1,1,1,0,0,0,'laundry on site','off-street parking',0.873864,2,0,3,152,yes
1980,apartment,876,1,1,1,1,1,0,0,0,'w/d in unit',?,2.260274,2,0,2,202,yes
900,apartment,1239,3,0,1,1,1,0,0,0,'w/d in unit',?,0.726392,2,0,3,211,yes
2697.401866,house,3010.161651,5,2,0,0,1,0,0,0,'laundry in bldg','attached garage',0.879922,0,0,6,187,no
835,apartment,960,2,2,1,1,1,0,0,0,?,?,0.869792,2,0,4,170,yes
1000,condo,700,2,2,0,0,0,0,0,1,'laundry on site',?,1.428571,0,0,4,31,yes
1500,manufactured,1200,2,2,0,0,1,0,0,0,'w/d hookups','off-street parking',1.25,0,0,4,68,yes
1052.044727,apartment,1256,4,2,1,1,1,1,0,0,'w/d in unit','off-street parking',0.837272,1,0,6,296,no
970,apartment,1269,3,2,0,0,1,0,0,0,?,?,0.764381,0,0,5,176,yes
1150,apartment,1069,2,2,1,1,1,0,0,0,'w/d hookups',?,1.075772,2,0,4,182,yes
2195,apartment,836,2,1,0,0,0,0,0,0,'laundry on site',carport,2.625598,0,0,3,222,yes
1184.112915,house,1593.44269,4,2,0,0,0,0,0,0,'w/d hookups','off-street parking',0.733279,1,0,6,199,no
1205,apartment,1254,3,2,0,0,1,0,0,0,'w/d hookups','detached garage',0.960925,0,0,5,218,yes
1025,apartment,580,1,1,1,1,1,0,0,0,'laundry on site',carport,1.767241,2,0,2,195,yes
1050,apartment,1256,4,2,1,1,1,0,0,0,'w/d in unit','off-street parking',0.835987,2,0,6,409,no
1021.620385,house,1989.81963,5,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.51463,2,0,7,56,no
1996.201522,house,2697.332315,4,2,0,0,1,0,0,0,'w/d hookups','attached garage',0.743161,0,0,6,118,no
1500,apartment,945,2,1,1,1,1,0,0,0,'w/d in unit',?,1.587302,2,0,3,67,yes
5429.775094,house,1718.284754,4,2,0,1,0,0,0,0,'w/d in unit','detached garage',3.600374,1,0,6,222,no
850,house,1931.558455,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.442571,2,0,6,69,no
1100,apartment,865,2,2,0,0,0,0,0,0,'laundry on site',carport,1.271676,0,0,4,146,yes
1200,townhouse,1302,3,1,0,0,0,0,0,0,'w/d hookups','attached garage',0.921659,0,0,4,183,yes
975,apartment,849,2,1,1,1,1,0,0,0,'laundry in bldg',carport,1.14841,2,0,3,134,yes
1004,apartment,634,1,1,0,0,1,0,0,0,?,?,1.583596,0,0,2,211,yes
4268.467743,house,2018.080987,4,2,0,1,1,0,0,0,'w/d in unit','detached garage',1.924131,2,0,6,36,no
730,apartment,935,2,2,1,1,0,0,0,0,'w/d hookups','street parking',0.780749,2,0,4,148,yes
1050,house,1373.897023,4,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',0.766077,0,0,6,63,no
650,apartment,950,2,2,1,1,1,0,0,0,'laundry on site',?,0.684211,2,0,4,221,yes
1481.935248,house,2327.120914,4,2,0,1,0,0,0,0,'w/d hookups','attached garage',0.648655,1,0,6,117,no
640,apartment,404,0,1,1,1,1,0,0,0,?,?,1.584158,2,0,1,241,yes
880,apartment,981,3,2,1,1,1,0,0,0,'w/d hookups','off-street parking',0.897044,2,0,5,181,yes
1973,apartment,732,1,1,1,1,1,1,0,0,'w/d in unit','detached garage',2.695355,2,1,2,324,yes
760,apartment,667,1,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1.13943,2,0,2,1212,yes
1755.172973,house,1979.737725,4,2,1,1,1,0,0,0,'laundry in bldg','attached garage',0.87053,2,0,6,237,no
1725,apartment,1710,4,2,1,1,0,0,0,0,'w/d in unit','detached garage',1.008772,2,0,6,175,no
665,apartment,466,1,1,1,1,1,0,0,0,'laundry on site',?,1.427039,2,0,2,110,yes
712,apartment,642,1,1,1,1,1,0,0,0,'w/d in unit',carport,1.109034,2,0,2,146,yes
3147.213219,house,3537.842009,4,3,0,0,0,0,0,0,'w/d hookups','attached garage',0.882991,0,0,8,202,no
629.394446,apartment,1485.762636,4,3,1,1,0,0,0,0,'w/d in unit','off-street parking',0.426566,0,0,6,71,no
1350,apartment,1238,3,2,0,0,0,0,0,0,'w/d in unit',carport,1.090468,0,0,5,347,yes
920,apartment,960,2,2,0,0,0,0,0,0,'w/d in unit','detached garage',0.958333,0,0,4,121,yes
1350,house,1215,3,2,1,1,1,0,0,0,'w/d in unit','attached garage',1.111111,2,0,5,109,yes
870,apartment,1075,2,1,1,1,0,0,0,0,'laundry in bldg','off-street parking',0.809302,2,0,3,117,yes
1400,apartment,991,2,2,1,1,1,0,0,0,'w/d in unit','street parking',1.412714,2,0,4,221,yes
862.343949,house,2430.78855,4,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.353693,0,0,6,103,no
5500,house,1500,4,2,0,1,0,0,0,1,'w/d in unit','street parking',3.666667,1,0,6,403,no
1130,apartment,1088,3,2,1,1,1,0,0,0,'laundry on site',carport,1.038603,2,0,5,322,yes
745,apartment,1000,2,2,1,1,1,0,0,0,'laundry on site',?,0.745,2,0,4,95,yes
1505,apartment,916,1,1,1,1,1,0,0,0,'w/d in unit',carport,1.643013,2,0,2,335,yes
1120,apartment,843,2,1,0,0,1,0,0,0,?,?,1.328588,0,0,3,213,yes
1450,apartment,1500,3,1,0,0,0,0,0,0,'w/d hookups','off-street parking',0.966667,0,0,4,34,yes
675,apartment,475,1,1,1,1,0,0,0,0,'laundry on site',carport,1.421053,2,0,2,228,yes
1160,house,1278,3,2,1,1,1,0,0,0,?,?,0.907668,2,0,5,21,yes
1887.926404,house,1955.265421,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.965005,2,0,6,51,no
3341,apartment,900,1,1,1,1,0,0,1,0,'laundry in bldg','attached garage',3.712222,2,1,2,246,yes
1504,apartment,1111,2,2,0,0,0,0,0,0,'w/d in unit','attached garage',1.353735,0,0,4,569,yes
986.058937,house,2011.473205,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.48964,2,0,6,203,no
710,apartment,1074,3,2,0,0,0,0,0,0,'w/d hookups',?,0.66108,0,0,5,225,yes
3200,apartment,2400,3,2,1,1,1,0,0,1,'w/d in unit','street parking',1.333333,2,0,5,225,yes
4000,house,4164.557164,4,3,0,0,1,0,0,0,'w/d in unit','attached garage',0.950028,0,0,8,259,no
2000,house,1250,3,2,0,1,1,0,0,1,'w/d in unit','attached garage',1.6,1,0,5,44,yes
1518.115121,house,2397.284321,4,2,0,1,0,0,0,0,'w/d hookups','attached garage',0.629348,0,0,6,44,no
820,apartment,731,1,1,1,1,1,0,0,0,'w/d hookups','detached garage',1.121751,2,0,2,268,yes
535,house,2390,5,2,1,1,0,1,0,1,'w/d in unit','off-street parking',0.223849,2,1,7,261,no
1090,apartment,1256,3,2,1,1,1,0,0,0,'w/d hookups','no parking',0.867834,2,0,5,765,yes
1699,apartment,994,2,2,1,1,1,0,0,0,'w/d in unit',carport,1.709256,2,0,4,145,yes
2500,house,1244,2,1,1,1,0,0,0,0,'laundry on site','off-street parking',2.009646,2,0,3,147,yes
1250,house,1600,4,2,1,1,0,0,0,0,'w/d hookups','off-street parking',0.78125,1,0,6,120,no
1798.742512,townhouse,1519.348376,3,2,0,0,1,0,0,0,'w/d in unit','attached garage',1.176121,0,0,5,148,no
1005,apartment,1470,3,2,0,0,1,0,0,0,?,?,0.683673,0,0,5,167,yes
890,apartment,680,1,1,1,1,1,0,0,0,'w/d in unit',carport,1.308824,2,0,2,89,yes
1325,apartment,1413,3,2,1,1,0,1,0,0,'w/d in unit',?,0.937721,2,1,5,208,yes
1279.096095,house,1160.874417,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',1.108471,2,0,6,61,no
1795,apartment,600,1,1,1,1,0,0,0,0,'laundry on site',carport,2.991667,2,0,2,140,yes
810,apartment,1010,2,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.80198,2,0,4,103,yes
1595.369778,house,2000,4,2,0,0,1,0,0,0,'w/d hookups','attached garage',0.799413,0,0,6,54,no
945.640066,house,1484.56251,4,2,1,0,1,0,0,0,'w/d hookups','off-street parking',0.636012,0,0,5,80,no
1995,apartment,600,1,1,1,1,1,0,0,0,'laundry on site',?,3.325,2,0,2,269,yes
1225.646769,house,1812.974039,4,1,1,0,1,0,0,0,'laundry in bldg','off-street parking',0.668931,0,0,6,47,no
759,apartment,1100,2,1,1,1,1,0,0,0,'laundry on site','off-street parking',0.69,2,0,3,152,yes
800,apartment,725,1,1,0,0,0,0,0,0,'laundry in bldg','off-street parking',1.103448,0,0,2,75,yes
1095,apartment,740,1,1,1,1,1,0,0,0,'laundry on site',carport,1.47973,2,0,2,302,yes
1695,house,1607,4,2,0,0,1,0,0,0,'w/d hookups','attached garage',1.05476,0,0,6,58,no
1079,apartment,1225,3,2,1,1,1,0,0,0,'w/d in unit','off-street parking',0.880816,2,0,5,79,yes
1050,house,1324,4,2,0,0,1,0,0,0,'laundry in bldg','off-street parking',0.793051,0,0,6,56,no
559,apartment,1240,4,2,0,0,1,0,0,1,'laundry on site','off-street parking',0.450806,0,0,6,304,no
2489.380719,house,2314.287867,4,2,0,0,1,0,0,0,'w/d hookups','attached garage',1.06731,0,0,7,47,no
269,apartment,395,1,1,1,1,1,0,0,1,'laundry on site','off-street parking',0.681013,2,0,2,89,yes
614.822076,apartment,1472,4,4,1,1,0,1,0,1,'w/d in unit','off-street parking',0.41677,2,1,8,461,no
1691,apartment,720,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',2.348611,2,0,2,210,yes
888,apartment,975,2,2,1,1,1,0,0,1,'laundry in bldg','off-street parking',0.910769,2,0,4,48,yes
1000,manufactured,1569,4,2,0,0,0,0,0,0,?,?,0.637349,0,0,6,34,no
1135,apartment,811,1,1,0,0,1,0,0,0,'w/d in unit',?,1.399507,0,0,2,302,yes
2100,apartment,625,1,1,1,1,1,0,0,0,'laundry on site',carport,3.36,2,0,2,153,yes
1220,apartment,760,1,1,1,1,1,0,0,0,'laundry on site',carport,1.605263,2,0,2,135,yes
2945.963541,house,1880.43251,4,3,0,1,1,0,0,0,'w/d in unit','off-street parking',1.572907,1,0,7,144,no
2197.165534,apartment,1375.598377,4,1,0,1,0,0,0,0,'w/d in unit','off-street parking',1.645099,1,0,5,161,no
1308.923467,house,1630.355361,4,2,1,1,0,0,0,0,'w/d hookups','attached garage',0.842715,0,0,6,54,no
990,apartment,541,1,1,1,1,1,0,0,0,'laundry in bldg',?,1.829945,2,0,2,164,yes
909.499075,house,1819.272427,4,1,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.503494,1,0,6,95,no
2565,apartment,1344,3,2,1,1,0,0,0,0,'w/d in unit','attached garage',1.908482,2,0,5,195,yes
548,house,2238,4,3,0,0,1,0,0,0,'w/d hookups','attached garage',0.244861,0,0,7,126,no
1875,apartment,1050,2,2,1,1,1,0,0,0,'w/d in unit',carport,1.785714,2,0,4,409,yes
1806,apartment,651,1,1,1,1,0,0,0,0,'w/d in unit',?,2.774194,2,0,2,98,yes
1395,townhouse,1400,2,1,1,1,0,0,0,0,'w/d in unit',carport,0.996429,2,0,3,80,yes
495,duplex,450,1,1,0,0,1,0,0,0,'no laundry on site','attached garage',1.1,0,0,2,33,yes
1515,apartment,860,2,1,1,1,1,0,0,0,'w/d in unit',carport,1.761628,2,0,3,169,yes
1110,apartment,592,1,1,1,1,0,0,0,0,'laundry on site',carport,1.875,2,0,2,135,yes
4453.043743,house,2605.09845,4,2,0,1,1,0,0,0,'w/d in unit','detached garage',1.644302,0,0,6,109,no
973,apartment,1198,2,2,1,1,1,0,0,0,'w/d in unit','detached garage',0.812187,2,0,4,149,yes
1500,apartment,1320,3,2,0,0,1,0,0,0,'w/d hookups',carport,1.136364,0,0,5,139,yes
3096,apartment,1088,2,2,1,1,1,0,0,0,?,?,2.845588,2,0,4,195,yes
1500,house,1450,3,1,0,0,0,0,0,1,'w/d in unit','attached garage',1.034483,0,0,4,50,yes
1565,apartment,961,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1.628512,2,0,4,209,yes
3158,apartment,994,2,2,0,0,1,0,0,0,?,?,3.177062,0,0,4,321,yes
1015,apartment,933,2,2,1,1,1,0,0,0,'w/d hookups','detached garage',1.087889,2,0,4,168,yes
2410,house,1398,4,2,0,0,1,0,0,0,?,?,1.723891,0,0,6,118,no
862.833068,apartment,1226.287246,4,0,0,0,1,0,0,0,'laundry in bldg','off-street parking',0.694759,1,0,6,143,no
6500,house,4780.367167,4,2,0,0,0,0,0,0,'w/d in unit','attached garage',1.310061,0,0,8,395,no
1044.304484,apartment,1256,4,2,1,1,1,0,0,0,'w/d in unit','off-street parking',0.832304,2,0,6,349,no
920,apartment,960,2,2,0,0,0,0,0,0,'w/d in unit','detached garage',0.958333,0,0,4,121,yes
1146.129048,house,1616.382568,4,2,1,1,1,0,0,0,'laundry in bldg','off-street parking',0.711928,1,0,6,76,no
2573.340094,house,1899.586695,4,2,0,0,0,0,0,0,'w/d hookups','attached garage',1.345907,0,0,6,79,no
805,apartment,1056,2,2,1,1,1,0,0,0,'laundry on site',?,0.762311,2,0,4,144,yes
550,apartment,962,3,1,0,0,1,0,0,0,?,?,0.571726,0,0,4,26,yes
1132,apartment,1044,2,1,0,0,1,0,0,0,'w/d hookups','attached garage',1.084291,0,0,3,196,yes
1375,apartment,1175,2,2,1,1,0,0,0,0,'w/d in unit','attached garage',1.170213,2,0,4,314,yes
1000,house,550,2,1,0,0,0,0,0,0,'w/d hookups',?,1.818182,0,0,3,70,yes
1289,apartment,1008,3,2,1,1,0,1,0,0,'w/d hookups',carport,1.27877,2,1,5,112,yes
1345,house,1842,3,2,0,0,1,0,0,0,?,?,0.730185,0,0,5,182,yes
1849.224129,house,1920.947949,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.961088,1,0,6,72,no
1425,apartment,967,2,1,1,1,1,0,0,0,'w/d in unit',carport,1.47363,2,0,3,432,yes
1205,apartment,937,1,1,1,1,1,0,0,0,?,?,1.286019,2,0,2,260,yes
2206.07783,house,2841.419064,4,2,0,1,0,0,0,0,'w/d hookups','attached garage',0.780178,1,0,6,96,no
855,apartment,792,1,1,1,1,0,0,0,0,'w/d hookups','off-street parking',1.079545,2,0,2,126,yes
3263.296057,apartment,1448.801821,4,2,1,1,1,0,0,0,'w/d in unit','attached garage',2.165007,1,0,6,233,no
632.568455,apartment,1844.327078,4,4,0,0,1,0,0,0,'laundry in bldg','off-street parking',0.34358,0,0,8,118,no
1600,apartment,1500,4,3,1,1,1,0,0,0,'w/d in unit','off-street parking',1.066667,2,0,7,50,no
740,house,750,2,1,0,0,1,0,0,0,?,'off-street parking',0.986667,0,0,3,18,yes
525,manufactured,800,2,1,1,1,1,0,0,0,'w/d hookups','off-street parking',0.65625,2,0,3,61,yes
2124,apartment,1020,2,2,1,1,0,0,0,0,'w/d in unit',?,2.082353,2,0,4,226,yes
750,duplex,900,2,1,0,0,0,0,0,0,'w/d hookups',?,0.833333,0,0,3,83,yes
2200,house,2036.316087,4,3,1,1,0,0,0,0,'w/d in unit','attached garage',1.083809,2,0,8,73,no
1002,apartment,1256,4,2,1,1,1,0,0,0,'w/d in unit','off-street parking',0.797771,2,0,6,350,no
1025,apartment,1120,3,2,1,1,1,0,0,0,'w/d hookups',?,0.915179,2,0,5,113,yes
1851.83184,house,2212.047356,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.836017,0,0,6,51,no
3114.658021,house,2681.679116,4,2,0,0,0,0,0,0,'w/d in unit','attached garage',1.158512,1,0,6,270,no
1199,apartment,585,1,1,1,1,0,0,0,0,'laundry on site','off-street parking',2.049573,2,0,2,218,yes
888,apartment,975,2,2,1,1,1,0,0,1,'laundry in bldg','off-street parking',0.910769,2,0,4,48,yes
750,apartment,783,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',0.957854,2,0,2,386,yes
660,apartment,1223,3,2,0,0,1,0,0,0,'laundry on site',?,0.539657,0,0,5,382,yes
945,apartment,1050,2,2,0,0,0,0,0,0,'w/d in unit','detached garage',0.9,0,0,4,89,yes
949,apartment,982,2,2,1,1,1,0,0,0,'w/d hookups','street parking',0.966395,2,0,4,4,yes
1030,apartment,946,2,1,1,1,1,0,0,0,'w/d in unit',carport,1.088795,2,0,3,180,yes
1720,apartment,964,2,2,1,1,1,0,0,0,'laundry on site',?,1.784232,2,0,4,216,yes
510,house,740,2,2,1,1,1,0,0,0,?,?,0.689189,2,0,4,56,yes
1960.224829,house,2258.568065,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.863604,1,0,6,163,no
1695,house,1607,4,2,0,0,1,0,0,0,'w/d hookups','attached garage',1.05476,0,0,6,58,no
900,house,1317.772788,4,1,0,0,1,0,0,0,'laundry in bldg','off-street parking',0.685735,2,0,5,41,no
2575,townhouse,2100,4,3,1,1,0,0,0,0,'w/d in unit','attached garage',1.22619,2,0,7,144,no
1797.098642,house,1516.851383,3,2,0,0,1,0,0,0,'w/d in unit','attached garage',1.194805,0,0,6,223,no
1790,house,2051,4,2,1,1,1,0,0,0,'w/d in unit','attached garage',0.872745,2,0,6,202,no
783.558097,house,1405.147205,4,2,0,0,1,0,0,0,'w/d hookups','off-street parking',0.555099,0,0,6,94,no
1389,apartment,1205,2,2,1,1,1,0,0,0,'w/d in unit',carport,1.152697,2,0,4,162,yes
847,apartment,972,2,2,1,1,1,0,0,0,?,'off-street parking',0.871399,2,0,4,412,yes
1195,apartment,1040,2,2,1,1,1,0,0,0,'w/d hookups',?,1.149038,2,0,4,92,yes
1125,apartment,1365,3,2,0,0,0,0,0,0,'w/d in unit','detached garage',0.824176,0,0,5,106,yes
5500,house,3500,4,2,0,0,0,0,0,0,'w/d hookups','attached garage',1.571429,0,0,6,58,no
960,apartment,605,1,1,0,0,1,0,0,0,'laundry on site',carport,1.586777,0,0,2,15,yes
699,apartment,618,1,1,1,1,1,0,0,0,'w/d hookups','street parking',1.131068,2,0,2,175,yes
1155,apartment,1365,3,2,0,0,0,0,0,0,'w/d in unit','detached garage',0.846154,0,0,5,188,yes
899,apartment,976,2,2,1,1,1,0,0,0,'w/d in unit',carport,0.921107,2,0,4,313,yes
885,apartment,1078,2,2,0,0,0,0,0,0,'w/d in unit','detached garage',0.820965,0,0,4,105,yes
2497.311834,house,2026.047322,4,2,0,0,0,0,0,0,'w/d in unit','attached garage',1.286674,0,0,6,42,no
2090,apartment,1167,2,2,0,0,1,0,0,0,?,?,1.790917,0,0,4,198,yes
1225,apartment,1326,3,2,1,1,1,0,0,0,'w/d in unit',?,0.923831,2,0,5,263,yes
1694,apartment,870,2,1,1,1,1,0,0,0,'w/d in unit',carport,1.947126,2,0,3,1,yes
960,apartment,1164,2,2,1,1,1,0,0,0,'w/d hookups','off-street parking',0.824742,2,0,4,392,yes
1250,apartment,725,1,1,0,0,1,0,0,0,'w/d in unit',?,1.724138,0,0,2,250,yes
650,apartment,1054,2,1,0,0,0,0,0,0,'w/d hookups',?,0.616698,0,0,3,225,yes
1519,apartment,1242,2,2,1,1,0,0,0,0,'w/d in unit',carport,1.223027,2,0,4,438,yes
600,duplex,864,2,1,0,1,0,0,0,0,'laundry in bldg','attached garage',0.694444,1,0,3,88,yes
1089,apartment,1128,2,0,1,1,1,0,0,0,?,?,0.965426,2,0,2,254,yes
325,apartment,300,1,1,0,0,1,0,0,1,'laundry in bldg','off-street parking',1.083333,0,0,2,123,yes
2205.172035,house,2563.07754,4,2,1,1,1,0,0,0,'w/d hookups','attached garage',0.865033,2,0,6,249,no
2768.395259,house,2727.687082,4,2,0,0,0,0,0,0,'w/d hookups','attached garage',1.007235,0,0,7,177,no
679,apartment,240,0,1,0,0,1,0,0,0,?,?,2.829167,0,0,1,177,yes
835,house,1228,3,1,0,0,1,0,0,0,?,?,0.679967,0,0,4,54,yes
795,apartment,940,2,1,0,0,1,0,0,0,?,?,0.845745,0,0,3,118,yes
3500,house,1350,3,2,1,1,1,0,0,0,'w/d hookups','attached garage',2.592593,2,0,5,144,yes
575,apartment,680,1,1,0,0,0,0,0,0,'no laundry on site','off-street parking',0.845588,0,0,2,125,yes
849,apartment,620,1,1,1,1,1,0,0,0,'w/d hookups',?,1.369355,2,0,2,117,yes
1850,house,1848,3,2,0,0,1,0,0,0,'w/d hookups','attached garage',1.001082,0,0,5,118,yes
749,apartment,1050,2,1,1,1,1,0,0,0,'laundry on site','off-street parking',0.713333,2,0,3,152,yes
1250,apartment,1161,2,2,1,1,1,0,0,0,'w/d hookups','detached garage',1.076658,2,0,4,250,yes
2162,apartment,1218,2,2,1,1,1,0,0,0,'w/d in unit',?,1.775041,2,0,4,51,yes
1250,apartment,1123,2,2,1,1,0,0,0,0,'w/d in unit',carport,1.11309,2,0,4,331,yes
1025,apartment,580,1,1,1,1,1,0,0,0,'laundry on site',carport,1.767241,2,0,2,192,yes
1620,apartment,1151,3,2,1,1,1,0,0,0,'w/d in unit',carport,1.407472,2,0,5,292,yes
1325,apartment,1413,3,2,1,1,0,1,0,0,'w/d in unit',?,0.937721,2,1,5,208,yes
1599.648327,house,2093.020889,4,2,0,0,0,0,0,0,'w/d in unit','attached garage',0.783151,1,0,6,35,no
1275,apartment,321,0,1,1,1,0,0,0,0,'laundry on site','off-street parking',3.971963,2,0,1,116,yes
1195,duplex,1100,3,1,0,0,0,0,0,0,'laundry in bldg','off-street parking',1.086364,0,0,4,464,yes
1399,apartment,1050,2,2,1,1,1,0,0,0,'w/d in unit',carport,1.332381,2,0,4,501,yes
1025,townhouse,1000,2,2,0,0,0,0,0,0,'w/d in unit',carport,1.025,0,0,4,275,yes
