@relation 'housing_train-weka.filters.unsupervised.attribute.Remove-R1-2,16-weka.filters.unsupervised.attribute.NominalToBinary-R6-11-weka.filters.unsupervised.attribute.NumericToBinary-R6-11-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.NumericTransform-R4,5,15,16,17,18-Cjava.lang.Math-Mfloor-weka.filters.supervised.instance.SpreadSubsample-M3.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R1-3,12-14'

@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute cats_allowed {0,1}
@attribute dogs_allowed {0,1}
@attribute smoking_allowed {0,1}
@attribute wheelchair_access {0,1}
@attribute electric_vehicle_charge {0,1}
@attribute comes_furnished {0,1}
@attribute pet_friendly_score numeric
@attribute accessibility_score numeric
@attribute total_rooms numeric
@attribute description numeric
@attribute demand {yes,no}

@data
4,2,1,1,0,0,0,0,2,0,6,175,no
2,2,1,1,1,0,0,0,2,0,4,234,yes
3,2,1,1,1,0,0,0,2,0,5,194,yes
0,1,0,0,0,1,1,0,0,2,1,67,yes
1,1,0,0,1,0,0,1,0,0,2,264,yes
2,1,1,1,0,0,0,0,2,0,3,151,yes
2,2,1,1,1,1,0,0,2,1,4,126,yes
1,1,0,0,1,0,0,0,0,0,2,274,yes
0,1,1,1,1,0,0,0,2,0,1,269,yes
4,2,1,1,1,0,0,0,2,0,6,406,no
2,2,1,0,0,0,0,0,1,0,4,73,yes
1,1,0,0,1,0,0,0,0,0,2,208,yes
3,2,1,1,1,0,0,1,2,0,5,66,yes
1,1,1,1,1,0,0,0,2,0,2,428,yes
4,3,0,0,0,0,1,1,0,1,7,178,no
1,1,1,1,1,0,0,0,2,0,2,36,yes
3,2,1,1,1,0,0,0,2,0,5,108,yes
2,1,1,1,1,0,0,0,2,0,3,263,yes
4,2,0,0,1,0,0,1,0,0,6,304,no
2,1,1,0,1,0,0,0,1,0,3,164,yes
3,2,1,1,1,0,0,0,2,0,5,193,yes
2,1,1,1,1,0,0,0,2,0,3,192,yes
2,2,1,1,0,0,0,0,2,0,4,239,yes
4,2,0,0,1,0,0,0,0,0,6,82,no
1,1,1,1,1,0,0,0,2,0,2,260,yes
2,2,1,1,1,0,0,0,2,0,4,95,yes
2,2,1,1,1,1,0,0,2,1,4,269,yes
1,1,1,1,1,0,0,0,2,0,2,179,yes
2,1,0,0,0,0,0,0,0,0,3,179,yes
2,1,1,1,1,0,0,0,2,0,3,168,yes
3,3,1,1,0,1,0,0,2,1,6,200,yes
4,3,1,1,0,0,0,0,2,0,7,144,no
4,3,0,0,1,0,0,0,0,0,7,106,no
4,2,1,1,1,0,0,0,2,0,6,44,no
4,3,0,0,1,0,0,0,0,0,7,106,no
4,2,1,1,1,0,0,0,0,0,6,63,no
4,2,1,1,1,0,0,0,2,0,6,35,no
2,2,1,1,1,0,0,0,2,0,4,147,yes
2,2,0,0,1,0,0,0,0,0,4,342,yes
2,2,0,0,1,0,0,0,0,0,4,49,yes
2,2,0,0,1,0,0,0,0,0,4,50,yes
2,2,1,1,1,0,0,0,2,0,4,170,yes
0,1,0,0,1,1,0,1,0,1,1,175,yes
1,1,0,0,1,0,0,0,0,0,2,167,yes
4,3,0,1,0,0,0,0,1,0,7,93,no
4,3,0,0,1,0,0,0,0,0,7,115,no
2,2,1,1,1,0,0,0,2,0,4,92,yes
0,1,1,1,0,0,0,0,2,0,1,293,yes
4,2,1,1,1,1,1,1,2,2,6,53,no
1,1,1,1,0,0,0,0,2,0,2,246,yes
3,2,0,0,1,0,0,0,0,0,5,237,yes
2,1,1,1,1,0,0,0,2,0,3,134,yes
2,1,1,1,1,0,0,0,2,0,3,152,yes
1,1,1,1,0,0,0,0,2,0,2,268,yes
0,1,1,1,0,0,0,0,2,0,1,349,yes
4,2,1,1,0,0,0,0,2,0,6,146,no
0,1,0,0,1,0,0,0,0,0,1,179,yes
4,2,1,1,1,0,0,0,2,0,6,39,no
5,1,0,1,1,0,0,0,1,0,6,127,no
2,2,0,0,1,0,0,0,0,0,4,258,yes
2,2,1,1,1,0,0,0,2,0,4,110,yes
4,2,0,0,0,0,0,0,2,0,6,141,no
2,1,1,1,1,0,0,0,2,0,3,248,yes
2,1,0,0,1,0,0,0,0,0,3,196,yes
1,1,0,0,0,0,0,0,0,0,2,45,yes
2,1,1,1,0,1,0,0,2,1,3,106,yes
2,2,1,1,1,0,0,0,2,0,4,694,yes
4,2,1,1,1,0,0,0,2,0,6,60,no
5,3,0,0,1,0,0,0,0,0,8,39,no
0,1,1,1,1,0,0,0,2,0,1,260,yes
1,1,1,1,0,1,0,0,2,1,2,190,yes
2,2,1,1,0,1,0,0,2,1,4,190,yes
2,1,1,1,1,0,0,0,2,0,3,120,yes
1,1,1,1,0,0,0,0,2,0,2,268,yes
2,2,1,1,0,0,0,0,2,0,4,128,yes
2,2,1,1,1,0,0,0,2,0,4,231,yes
2,2,1,1,0,0,0,0,2,0,4,198,yes
4,2,0,0,1,0,0,0,1,0,6,248,no
2,1,1,1,1,0,0,0,2,0,3,298,yes
2,1,1,1,1,0,0,0,2,0,3,74,yes
4,2,1,1,1,0,0,0,2,0,6,134,no
3,2,0,0,1,0,0,0,0,0,5,143,yes
4,2,0,0,0,0,0,0,1,0,6,268,no
1,1,1,1,0,0,0,0,2,0,2,98,yes
2,1,1,1,1,0,0,0,2,0,3,278,yes
3,2,1,1,1,0,0,0,2,0,5,318,yes
4,2,0,0,0,0,0,0,0,0,6,75,no
1,1,1,1,1,0,0,0,2,0,2,174,yes
2,2,1,1,1,0,0,0,2,0,4,241,yes
2,1,0,1,0,0,0,1,1,0,3,43,yes
2,2,1,1,1,0,0,0,2,0,4,93,yes
4,2,0,0,1,0,0,0,0,0,6,41,no
4,2,0,0,1,0,0,0,0,0,6,42,no
4,2,0,0,0,0,0,0,0,0,6,160,no
2,2,1,1,0,0,0,0,2,0,4,236,yes
3,2,0,0,1,0,0,0,0,0,5,287,yes
1,1,1,1,1,0,0,0,2,0,2,1210,yes
3,2,1,1,1,0,0,0,2,0,5,178,yes
4,2,1,1,0,0,0,0,2,0,6,143,no
3,2,1,1,0,0,0,0,2,0,5,156,yes
1,1,1,1,1,0,0,0,2,0,2,50,yes
1,1,0,0,0,0,0,0,0,0,2,193,yes
1,1,1,1,1,0,0,0,2,0,2,85,yes
1,1,1,1,0,0,0,1,2,0,2,224,yes
2,2,1,1,0,0,0,0,2,0,4,259,yes
1,1,1,1,0,1,1,0,2,2,2,256,yes
2,1,0,0,1,0,0,0,0,0,3,103,yes
4,2,1,1,1,1,0,0,1,0,6,297,no
2,1,1,1,1,0,0,0,2,0,3,281,yes
0,1,1,1,1,0,0,0,2,0,1,274,yes
4,2,0,0,0,0,0,0,1,0,6,154,no
4,2,0,0,1,0,0,0,0,0,6,239,no
0,1,0,0,1,0,0,0,0,0,1,272,yes
3,2,1,0,1,0,0,0,1,0,5,35,yes
2,2,1,1,1,0,0,0,2,0,4,94,yes
3,3,0,0,1,0,0,0,0,0,6,174,yes
1,1,1,1,1,0,0,0,2,0,2,266,yes
3,2,1,1,1,0,0,0,2,0,5,90,yes
1,1,0,0,1,0,0,0,0,0,2,298,yes
1,1,1,1,1,0,0,0,2,0,2,125,yes
1,1,1,1,1,0,0,0,2,0,2,225,yes
0,1,1,1,1,0,0,0,2,0,1,303,yes
2,1,1,1,1,0,0,0,2,0,3,330,yes
2,2,0,0,1,0,0,0,0,0,4,181,yes
1,1,1,1,1,0,0,0,2,0,2,102,yes
2,1,1,1,1,0,0,0,2,0,3,212,yes
2,1,1,1,0,0,0,1,2,0,3,323,yes
2,2,1,1,1,0,0,0,2,0,4,107,yes
2,1,0,0,1,0,0,0,0,0,3,295,yes
1,1,1,1,1,0,0,0,2,0,2,107,yes
4,3,1,1,1,0,0,0,1,0,7,99,no
3,2,1,1,1,0,0,0,2,0,5,192,yes
1,1,1,1,1,1,1,0,2,2,2,320,yes
1,1,1,0,1,0,0,0,1,0,2,297,yes
1,1,1,1,0,1,0,0,2,1,2,190,yes
2,2,1,1,1,0,0,0,2,0,4,368,yes
2,2,0,0,1,0,0,0,0,0,4,81,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
3,2,1,1,1,0,0,0,2,0,5,217,yes
3,2,1,1,0,0,0,0,2,0,5,92,yes
4,2,0,1,1,0,0,0,1,0,6,23,no
2,1,1,1,1,0,0,0,2,0,3,234,yes
2,2,0,0,0,0,0,0,0,0,4,299,yes
2,2,1,1,1,0,0,0,2,0,4,273,yes
1,1,1,1,1,0,0,0,2,0,2,126,yes
4,3,0,0,1,0,0,0,0,0,7,108,no
3,2,0,0,1,0,0,1,0,0,5,17,yes
1,1,0,0,1,0,0,0,0,0,2,278,yes
3,1,1,1,1,0,0,0,2,0,4,38,yes
1,1,1,1,0,0,0,0,2,0,2,141,yes
4,2,0,0,1,0,0,0,2,0,6,72,no
4,3,0,0,0,0,0,0,0,0,7,99,no
2,2,1,1,1,0,0,0,2,0,4,127,yes
4,2,0,0,1,0,0,0,0,0,6,61,no
4,2,1,1,1,0,0,0,1,0,6,214,no
1,1,0,0,0,0,0,0,0,0,2,106,yes
2,2,0,0,0,0,0,0,0,0,4,263,yes
2,1,1,1,1,0,0,0,2,0,3,275,yes
0,1,1,1,1,0,0,0,2,0,1,198,yes
1,1,1,1,1,0,0,0,2,0,2,182,yes
0,1,0,0,1,0,0,0,0,0,1,425,yes
4,2,1,1,0,0,0,0,2,0,6,48,no
3,3,1,1,1,0,0,0,2,0,6,232,yes
2,2,1,1,1,0,0,0,2,0,4,221,yes
4,3,1,1,0,0,0,0,2,0,7,144,no
1,1,0,0,0,0,0,0,0,0,2,193,yes
3,2,1,1,1,0,0,0,2,0,5,49,yes
2,2,1,1,0,0,0,0,2,0,4,239,yes
3,2,1,1,1,1,0,0,2,1,5,83,yes
0,1,1,1,1,0,0,0,2,0,1,137,yes
1,1,0,0,1,0,0,0,0,0,2,197,yes
1,1,0,0,1,0,0,0,0,0,2,115,yes
2,2,1,1,1,0,0,0,2,0,4,148,yes
2,1,1,1,0,0,0,0,2,0,3,146,yes
1,1,1,1,0,0,0,0,2,0,2,285,yes
4,3,0,0,0,0,0,0,0,0,7,156,no
1,1,0,0,1,0,0,0,0,0,2,48,yes
4,2,1,1,0,0,0,0,1,0,6,63,no
2,2,1,1,1,1,0,0,2,1,4,109,yes
1,1,0,0,1,0,0,0,0,0,2,202,yes
3,2,1,1,1,0,0,0,2,0,5,155,yes
2,2,1,1,1,0,0,0,2,0,4,208,yes
4,2,1,1,1,0,0,0,0,0,6,51,no
3,3,1,1,0,1,0,1,2,1,6,198,yes
4,3,1,1,1,0,0,0,2,0,7,190,no
2,2,1,1,1,1,0,0,2,1,4,116,yes
1,1,1,1,0,1,0,1,2,1,2,205,yes
3,2,1,1,1,0,0,0,2,0,5,155,yes
2,1,0,0,1,0,0,0,0,0,3,219,yes
0,1,0,0,1,0,0,0,0,0,1,124,yes
1,1,1,1,1,0,0,0,2,0,2,137,yes
1,1,1,1,1,0,0,0,2,0,2,100,yes
4,2,1,1,1,0,0,0,1,0,6,43,no
1,1,0,0,1,0,0,0,0,0,2,361,yes
2,1,1,1,1,0,0,0,2,0,3,193,yes
4,3,0,0,0,0,0,0,0,0,7,107,no
4,2,1,1,1,0,0,0,2,0,6,407,no
0,1,0,0,1,0,0,1,0,0,1,123,yes
2,1,0,0,0,0,0,0,0,0,3,301,yes
4,2,1,1,1,0,0,0,1,0,6,58,no
4,3,1,1,1,0,0,1,2,0,7,78,no
4,2,1,1,1,0,0,0,2,0,6,125,no
2,2,0,0,1,0,0,0,0,0,4,93,yes
2,1,1,1,1,0,0,0,2,0,3,134,yes
2,1,1,0,1,0,0,0,1,0,3,39,yes
4,2,1,1,1,0,0,0,2,0,6,184,no
1,1,1,1,1,0,0,0,2,0,2,90,yes
4,3,0,1,1,0,0,0,1,0,7,116,no
1,1,0,0,0,0,0,0,0,0,2,80,yes
1,1,0,0,0,0,0,0,0,0,2,64,yes
2,2,1,1,1,0,1,0,2,1,4,283,yes
2,2,1,1,1,0,0,0,2,0,4,43,yes
1,1,1,1,1,0,0,0,2,0,2,238,yes
3,2,1,1,1,0,0,0,2,0,5,28,yes
3,2,1,1,1,0,0,0,2,0,5,155,yes
1,1,1,1,0,0,0,0,2,0,2,96,yes
1,1,1,1,0,0,0,0,2,0,2,194,yes
2,2,1,1,1,0,0,0,2,0,4,277,yes
4,2,0,0,0,0,0,0,1,0,7,446,no
3,2,1,1,1,0,0,0,2,0,5,73,yes
1,1,1,1,1,0,0,0,2,0,2,253,yes
3,2,1,1,1,0,0,0,2,0,5,94,yes
1,1,0,0,0,0,0,0,0,0,2,172,yes
3,2,1,1,1,0,0,0,2,0,5,60,yes
2,1,1,1,1,0,0,0,2,0,3,156,yes
4,2,1,1,1,0,0,0,2,0,6,56,no
4,4,1,1,0,1,0,1,2,1,8,461,no
1,1,0,0,1,0,0,0,0,0,2,226,yes
2,1,1,1,1,1,0,0,2,1,3,127,yes
2,1,1,1,0,0,0,0,2,0,3,232,yes
3,1,1,1,0,0,0,0,2,0,4,189,yes
4,3,0,1,0,0,0,0,1,0,6,178,no
4,2,0,0,1,0,0,0,0,0,6,117,yes
4,2,0,0,1,0,0,0,0,0,6,139,no
4,1,1,1,1,0,0,0,2,0,5,63,no
4,3,0,0,1,0,0,0,0,0,7,50,no
2,1,1,1,1,0,0,0,2,0,3,202,yes
2,2,1,1,1,1,0,0,2,1,4,327,yes
2,1,1,1,0,0,0,1,2,0,3,69,yes
4,2,0,0,1,0,0,1,0,0,6,304,no
1,1,1,1,1,0,1,0,2,1,2,124,yes
0,1,1,1,0,1,1,0,2,2,1,176,yes
1,1,1,0,1,0,0,0,1,0,2,300,yes
2,1,1,0,1,0,0,0,1,0,3,126,yes
1,1,1,0,1,0,0,0,1,0,2,280,yes
1,1,1,1,1,0,0,0,2,0,2,213,yes
1,1,0,0,1,0,0,0,0,0,2,252,yes
2,1,0,0,0,0,0,0,0,0,3,152,yes
1,1,0,0,1,0,0,0,0,0,2,113,yes
2,2,1,1,1,0,0,0,2,0,4,34,yes
4,2,1,1,1,0,0,0,2,0,6,88,no
1,1,1,1,1,0,0,0,2,0,2,96,yes
3,1,0,0,0,0,0,1,0,0,4,50,yes
1,1,0,0,0,0,0,0,0,0,2,177,yes
1,1,1,1,1,0,0,0,2,0,2,222,yes
1,1,1,1,1,0,0,0,2,0,2,408,yes
1,1,1,1,1,0,0,0,2,0,2,174,yes
1,1,1,1,0,0,0,0,2,0,2,43,yes
2,2,1,1,1,0,0,0,2,0,4,170,yes
2,2,1,1,1,0,0,0,2,0,4,66,yes
3,2,1,1,1,0,0,0,2,0,5,52,yes
1,1,0,0,1,0,0,0,0,0,2,125,yes
4,2,0,0,1,0,0,0,0,0,6,184,no
1,1,1,1,1,1,0,0,2,1,2,67,yes
1,1,1,1,1,0,0,0,2,0,2,164,yes
1,1,1,1,1,0,0,0,2,0,2,217,yes
2,2,1,1,0,0,0,0,2,0,4,292,yes
4,2,0,0,0,0,0,0,2,0,7,119,no
2,2,1,1,0,0,0,0,2,0,4,273,yes
2,0,1,1,1,0,0,0,2,0,2,319,yes
0,1,1,1,0,0,0,1,2,0,1,114,yes
1,1,1,1,1,0,0,0,2,0,2,296,yes
2,1,1,1,0,0,0,1,2,0,3,59,yes
3,2,1,1,1,1,0,0,2,1,5,378,yes
1,1,1,1,1,0,0,0,2,0,2,125,yes
4,2,1,1,1,0,0,0,2,0,6,407,no
2,2,1,1,0,0,0,0,2,0,4,95,yes
4,2,1,1,0,0,0,0,2,0,6,64,no
2,2,1,1,0,0,0,0,2,0,4,389,yes
1,1,1,1,1,0,0,0,2,0,2,142,yes
1,2,1,1,1,0,0,0,2,0,3,256,yes
0,1,1,1,1,0,0,0,2,0,1,111,yes
3,2,1,1,1,0,0,0,2,0,5,256,yes
1,1,1,1,1,1,0,0,2,1,2,190,yes
2,2,1,1,0,0,0,0,2,0,4,148,yes
2,2,1,1,0,1,1,0,2,2,4,531,yes
2,1,1,1,1,0,0,0,2,0,3,61,yes
2,2,1,1,1,0,0,0,2,0,4,253,yes
2,2,1,1,1,0,0,0,2,0,4,345,yes
2,1,0,0,0,0,0,0,0,0,3,77,yes
3,1,0,0,1,0,0,0,0,0,4,218,yes
2,1,1,1,1,0,0,0,2,0,3,334,yes
3,2,1,1,1,0,0,0,2,0,5,101,yes
2,1,0,1,0,0,0,0,1,0,3,128,yes
2,1,1,1,1,0,0,0,2,0,3,314,yes
1,1,1,1,0,1,0,0,2,1,2,190,yes
2,2,1,1,1,0,0,0,2,0,4,221,yes
2,2,1,1,1,0,0,0,2,0,4,476,yes
1,1,1,1,1,1,0,0,2,1,2,276,yes
2,1,1,1,1,0,0,0,2,0,3,128,yes
2,2,1,1,1,0,0,0,2,0,4,263,yes
2,2,1,1,0,0,0,0,2,0,4,307,yes
2,1,1,1,0,0,0,0,2,0,3,362,yes
3,1,0,0,1,0,0,0,0,0,4,340,yes
2,2,1,1,1,0,0,0,2,0,4,100,yes
4,2,0,0,1,0,0,0,1,0,6,245,no
4,1,1,1,1,0,0,0,1,0,6,80,no
2,2,1,1,0,0,0,0,2,0,4,419,yes
4,3,0,1,1,0,0,0,1,0,7,212,no
4,2,1,1,1,0,0,0,1,0,6,121,no
2,2,1,1,1,0,0,0,2,0,4,302,yes
1,0,1,1,1,0,0,0,2,0,1,254,yes
3,2,1,1,1,0,0,0,2,0,5,198,yes
2,2,1,1,1,0,0,0,2,0,4,241,yes
1,1,1,1,1,0,0,0,2,0,2,377,yes
3,2,0,0,1,0,0,0,0,0,5,102,yes
4,2,0,0,0,0,0,0,1,0,7,169,no
1,1,1,1,1,0,0,0,2,0,2,147,yes
1,1,0,0,1,0,0,0,0,0,2,316,yes
0,1,0,0,1,0,0,0,0,0,1,178,yes
4,2,0,0,1,0,0,0,1,1,7,167,no
0,1,1,0,1,0,0,0,1,0,1,159,yes
2,1,1,1,1,0,0,0,2,0,3,135,yes
2,1,0,0,0,0,0,0,0,0,3,132,yes
4,2,1,1,1,0,0,0,1,0,6,408,no
1,1,1,1,1,0,0,0,2,0,2,199,yes
2,2,0,0,1,0,0,0,0,0,4,170,yes
4,2,1,0,1,0,0,0,1,0,6,156,no
1,1,1,1,1,0,0,0,2,0,2,351,yes
1,1,1,1,1,0,0,0,2,0,2,81,yes
2,1,1,1,1,0,0,0,2,0,3,197,yes
2,1,1,0,1,0,0,0,1,0,3,164,yes
2,1,1,1,1,0,0,0,2,0,3,143,yes
3,2,1,1,1,0,0,0,2,0,5,259,yes
1,1,1,1,1,0,0,0,2,0,2,65,yes
3,1,1,0,1,0,0,0,1,0,4,48,yes
2,2,1,1,1,0,0,1,2,0,4,300,yes
2,1,1,1,1,1,0,0,2,1,3,87,yes
2,1,0,0,1,0,0,0,0,0,3,64,yes
2,2,1,1,1,0,0,0,2,0,4,107,yes
1,1,1,1,1,0,0,0,2,0,2,121,yes
2,2,1,1,0,0,0,0,2,0,4,152,yes
2,2,1,1,1,0,0,0,2,0,4,132,yes
1,1,0,0,0,0,0,0,0,0,2,193,yes
2,1,0,0,1,0,0,0,0,0,3,323,yes
4,4,0,0,0,0,0,1,0,0,8,76,no
1,1,0,0,0,0,0,0,0,0,2,106,yes
2,1,1,1,1,0,0,0,2,0,3,194,yes
4,2,1,1,0,0,0,0,1,0,6,52,no
2,1,1,1,1,0,0,0,2,0,3,223,yes
1,1,1,1,0,0,0,0,2,0,2,147,yes
4,2,1,1,1,0,0,0,2,0,6,130,no
4,0,0,0,1,0,0,0,0,0,4,119,no
2,2,1,1,0,0,0,0,2,0,4,38,yes
3,2,1,1,0,0,0,1,2,0,5,246,yes
2,2,0,0,1,0,0,0,0,0,4,254,yes
4,2,0,0,0,0,0,0,0,0,6,216,no
1,1,1,1,1,0,0,0,2,0,2,295,yes
2,2,1,1,1,0,0,0,2,0,4,2,yes
2,2,1,1,1,0,0,0,2,0,4,389,yes
2,2,1,1,1,0,0,0,2,0,4,165,yes
3,2,1,1,0,0,0,0,2,0,5,153,yes
1,1,1,1,1,0,0,0,2,0,2,147,yes
1,1,1,1,1,0,1,0,2,1,2,225,yes
4,1,0,0,1,0,0,0,0,0,5,116,no
2,1,1,0,1,0,0,0,1,0,3,73,yes
2,2,1,1,0,1,0,0,2,1,4,103,yes
2,1,1,1,1,0,0,0,2,0,3,236,yes
3,2,1,1,0,1,0,0,2,1,5,101,yes
1,1,1,0,1,0,0,0,1,0,2,224,yes
3,2,0,0,1,0,0,0,0,0,5,44,yes
1,1,1,0,1,0,0,0,1,0,2,189,yes
1,1,1,1,1,0,0,0,2,0,2,359,yes
2,1,1,1,1,0,0,0,2,0,3,399,yes
1,1,1,1,1,0,0,0,2,0,2,438,yes
3,2,1,1,1,1,0,0,2,1,5,59,yes
4,3,0,1,1,0,0,0,0,0,7,174,no
2,2,1,1,0,0,0,0,2,0,4,507,yes
3,2,0,0,1,0,0,0,0,0,5,216,yes
2,2,1,1,1,0,0,0,2,0,4,196,yes
3,2,1,1,1,0,0,0,2,0,5,247,yes
2,2,1,1,1,0,0,0,2,0,4,130,yes
1,1,1,1,1,0,0,0,2,0,2,90,yes
1,1,0,0,1,0,0,0,0,0,2,221,yes
2,2,1,1,1,0,0,0,2,0,4,1,yes
1,1,1,1,1,0,0,0,2,0,2,121,yes
4,2,1,1,1,0,0,0,1,0,6,38,no
0,1,1,1,1,0,0,0,2,0,1,164,yes
4,2,0,0,0,0,0,0,0,0,6,133,no
4,2,1,1,1,0,0,0,1,0,6,106,no
3,3,0,0,1,0,0,0,0,0,6,75,yes
2,1,1,1,1,0,0,0,2,0,3,115,yes
2,2,0,0,1,0,0,0,0,0,4,248,yes
4,2,1,1,0,0,0,0,2,0,6,175,no
2,1,1,1,0,0,0,0,2,0,3,183,yes
3,2,1,1,0,0,0,0,2,0,5,184,yes
4,4,1,1,0,1,0,1,2,1,8,461,no
2,2,1,1,1,0,0,0,2,0,4,230,yes
3,2,1,1,1,0,0,0,2,0,5,167,yes
2,1,1,1,1,0,0,0,2,0,3,143,yes
1,1,0,0,0,0,0,1,0,0,2,131,yes
2,1,1,1,1,0,0,0,2,0,3,170,yes
2,2,0,0,1,0,0,0,0,0,4,212,yes
4,2,1,1,1,0,0,0,0,0,6,67,no
1,1,1,1,1,0,0,0,2,0,2,124,yes
2,2,1,1,0,0,0,0,2,0,4,289,yes
4,2,0,0,1,0,0,0,0,0,6,66,no
4,2,0,0,0,0,0,0,0,0,6,95,no
3,2,1,1,1,0,0,0,2,0,5,197,yes
2,2,0,0,1,0,0,0,0,0,4,88,yes
2,2,1,1,0,1,0,0,2,1,4,103,yes
1,1,1,0,1,0,0,0,1,0,2,51,yes
1,1,0,0,0,0,0,0,0,0,2,158,yes
4,2,1,1,0,0,0,0,2,0,6,143,no
1,1,1,1,1,0,0,0,2,0,2,425,yes
3,2,0,0,1,0,1,0,0,1,5,143,yes
2,2,1,1,1,0,0,0,2,0,4,362,yes
4,2,1,1,0,0,0,0,2,0,6,144,no
2,2,0,0,1,0,0,0,0,0,4,27,yes
4,2,1,1,1,0,0,0,2,0,6,123,no
3,2,1,1,1,0,0,0,2,0,5,147,yes
4,2,1,1,0,0,0,0,1,0,6,134,no
1,1,1,1,1,0,0,0,2,0,2,220,yes
4,2,1,1,1,0,0,0,2,0,6,409,no
1,1,1,1,1,1,0,0,2,1,2,159,yes
1,1,0,0,0,0,0,0,0,0,2,155,yes
3,2,1,1,1,0,0,0,2,0,5,776,yes
4,2,1,1,1,0,0,0,2,0,6,135,no
3,2,0,0,1,0,0,0,0,0,5,102,yes
3,2,1,1,1,0,0,0,2,0,5,400,yes
2,1,1,1,0,1,0,0,2,1,3,106,yes
3,1,1,1,1,0,0,0,2,0,4,140,yes
2,2,1,1,0,0,0,0,2,0,4,108,yes
4,3,0,0,0,0,1,1,0,1,7,63,no
4,4,1,1,0,1,0,1,2,1,8,461,no
2,2,1,1,0,0,0,0,2,0,4,67,yes
2,2,0,0,0,0,0,1,0,0,4,150,yes
3,2,1,1,1,0,0,0,2,0,5,347,yes
3,1,0,0,1,0,0,0,0,0,4,61,yes
3,2,1,1,0,1,0,0,2,1,5,208,yes
2,2,0,0,1,0,0,0,0,0,4,258,yes
2,2,1,1,1,0,0,0,2,0,4,35,yes
2,1,1,1,1,0,0,0,2,0,3,403,yes
4,3,0,0,1,0,0,0,1,0,7,113,no
5,2,1,1,1,1,0,0,2,1,7,24,no
2,2,1,1,1,0,1,0,2,1,4,95,yes
2,1,1,1,1,0,0,0,2,0,3,267,yes
2,2,1,1,1,0,0,0,2,0,4,266,yes
2,1,0,0,1,0,0,0,0,0,3,56,yes
2,1,1,1,0,0,0,0,2,0,3,274,yes
3,2,1,1,1,0,0,0,2,0,5,239,yes
2,2,1,1,0,0,0,0,2,0,4,137,yes
4,2,1,1,1,0,0,0,0,0,6,407,no
4,2,0,0,0,0,0,0,0,0,6,156,no
0,1,1,1,1,0,0,0,2,0,1,374,yes
3,2,0,0,0,0,0,0,0,0,5,141,yes
1,1,1,0,1,0,0,0,1,0,2,78,yes
2,2,1,1,1,0,0,0,2,0,4,113,yes
3,3,0,0,1,0,0,0,0,0,6,317,yes
1,1,0,0,1,0,0,0,0,0,2,217,yes
1,1,1,1,1,0,0,0,2,0,2,121,yes
1,1,1,1,0,0,0,0,2,0,2,424,yes
2,1,1,1,0,0,0,0,2,0,3,152,yes
2,2,1,1,1,0,0,0,2,0,4,198,yes
3,2,1,1,0,0,0,0,2,0,5,228,yes
2,1,0,0,0,0,0,0,0,0,3,118,yes
1,1,1,1,1,0,0,0,2,0,2,152,yes
2,2,1,1,1,0,0,0,2,0,4,127,yes
1,2,1,1,0,1,0,1,2,1,3,187,yes
4,1,0,0,1,0,0,0,2,0,5,38,no
1,1,0,0,0,0,0,0,0,0,2,63,yes
1,1,1,1,1,0,0,0,2,0,2,187,yes
2,2,0,0,1,0,0,0,0,0,4,208,yes
4,4,0,0,0,0,0,0,2,0,8,193,no
3,2,1,1,1,0,0,0,2,0,5,242,yes
1,1,0,0,1,0,0,0,0,0,2,297,yes
4,2,0,0,1,0,0,0,0,0,6,141,no
1,1,0,0,1,0,0,0,0,0,2,183,yes
4,2,1,1,0,0,0,0,2,0,6,60,no
3,2,1,1,1,0,0,0,2,0,5,137,yes
3,2,1,1,1,0,0,0,2,0,5,239,yes
0,1,1,1,1,0,0,0,2,0,1,178,yes
4,1,1,1,1,0,0,0,0,0,5,144,no
4,3,1,1,0,0,0,0,1,0,6,69,no
1,1,1,1,1,0,0,0,2,0,2,152,yes
1,1,1,0,1,0,0,0,1,0,2,51,yes
4,2,0,0,1,0,0,0,0,0,6,66,no
2,1,0,0,1,0,0,0,0,0,3,248,yes
1,1,1,1,1,0,0,0,2,0,2,80,yes
3,2,1,1,0,1,0,0,2,1,5,106,yes
3,2,0,0,0,0,0,0,0,0,5,144,yes
1,1,1,1,1,0,0,0,2,0,2,195,yes
2,1,1,1,1,0,0,0,2,0,3,153,yes
2,2,1,1,1,0,0,0,2,0,4,200,yes
2,2,0,0,1,0,0,0,0,0,4,248,yes
2,2,1,1,0,0,0,0,2,0,4,83,yes
4,1,0,0,1,0,0,0,0,0,6,34,no
3,2,1,1,1,0,0,0,2,0,5,271,yes
1,1,0,0,1,0,0,0,0,0,2,205,yes
1,1,1,1,1,0,0,0,2,0,2,121,yes
4,2,1,1,1,0,0,0,2,0,6,148,no
2,1,1,1,1,0,0,0,2,0,3,192,yes
